did,oid,eid,sid,ent,count,count_D,flow,flow_D,input_count,input_count_D,input_flow,input_flow_D,speed,speed_D,spdh,spdh_D,ttime,ttime_D,dtime,dtime_D,wtimeVQ,wtimeVQ_D,dwelltime,dwelltime_D,travel,travel_D,traveltime,traveltime_D,qvmean,qvmean_D,qvmax,qvmax_D,stime,stime_D,nstops,nstops_D,fuelc,fuelc_D
432009,431415,T2C11821953316814888_StopPoint:T2C3377704015495341*StopPoint:T2C3377704015496114*StopPoint:T2C3377704015495345*StopPoint:T2C3377704015496125*StopPoint:T2C3377704015496291*StopPoint:T2C3377704015496079*StopPoint:T2C3377704015495349*StopPoint:T2C3377704015495434*StopPoint:T2C3377704015496076*StopPoint:T2C3377704015495875*StopPoint:T2C3377704015495298*StopPoint:T2C3377704015495301*StopPoint:T2C3377704015495873*StopPoint:T2C3377704015495276*StopPoint:T2C3377704015496129*StopPoint:T2C3377704015495353*StopPoint:T2C3377704015495376*StopPoint:T2C3377704015495830*StopPoint:T2C3377704015496127*StopPoint:T2C3377704015496067*StopPoint:T2C3377704015496215*StopPoint:T2C3377704015496033*StopPoint:T2C3377704015495735*StopPoint:T2C3377704015496166*StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431416,T2C11821953316814888_StopPoint:T2C3377704015495276*StopPoint:T2C3377704015496129*StopPoint:T2C3377704015495353*StopPoint:T2C3377704015495376*StopPoint:T2C3377704015495830*StopPoint:T2C3377704015496127*StopPoint:T2C3377704015496067*StopPoint:T2C3377704015496215*StopPoint:T2C3377704015496033*StopPoint:T2C3377704015495735*StopPoint:T2C3377704015496166*StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083*StopPoint:T2C3377704015495446*StopPoint:T2C3377704015495332*StopPoint:T2C3377704015495291*StopPoint:T2C3377704015495241*StopPoint:T2C3377704015496231*StopPoint:T2C3377704015495355*StopPoint:T2C3377704015495424*StopPoint:T2C3377704015495556*StopPoint:T2C3377704015495461*StopPoint:T2C3377704015495262*StopPoint:T2C3377704015496095*StopPoint:T2C3377704015495799*StopPoint:T2C3377704015496219*StopPoint:T2C3377704015496244,0,0,-1,-1,-1,-1,1,-1,1,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431418,T2C11821953316814888_StopPoint:T2C3377704015495276*StopPoint:T2C3377704015496129*StopPoint:T2C3377704015495353*StopPoint:T2C3377704015495376*StopPoint:T2C3377704015495830*StopPoint:T2C3377704015496127*StopPoint:T2C3377704015496067*StopPoint:T2C3377704015496215*StopPoint:T2C3377704015496033*StopPoint:T2C3377704015495735*StopPoint:T2C3377704015496166*StopPoint:T2C3377704015495839*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431424,T2C11821953316814882_StopPoint:T2C3377837159481355*StopPoint:T2C3377704015495882*StopPoint:T2C3377704015497108*StopPoint:T2C3377704015496151*StopPoint:T2C3377704015495781*StopPoint:T2C3377704015495542*StopPoint:T2C3377704015496270*StopPoint:T2C3377704015495617*StopPoint:T2C3377704015496086*StopPoint:T2C3377704015495397*StopPoint:T2C3377704015495431*StopPoint:T2C3377704015495288*StopPoint:T2C3377704015495444*StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015496254*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015495458*StopPoint:T2C3377704015495930*StopPoint:T2C3377704015496274*StopPoint:T2C3377704015496092*StopPoint:T2C3377704015495414*StopPoint:T2C3377704015495811*StopPoint:T2C3377704015495328*StopPoint:T2C3377704015495421*StopPoint:T2C3377704015495849*StopPoint:T2C3377704015496351*StopPoint:T2C3377704015495742*StopPoint:T2C3377704015495227*StopPoint:T2C3377704015496003*StopPoint:T2C3377704015496069*StopPoint:T2C3377704015495286*StopPoint:T2C3377704015496186*StopPoint:T2C3377704015495664*StopPoint:T2C3377704015495496*StopPoint:T2C3377704015496204*StopPoint:T2C3377704015495999*StopPoint:T2C3377704015495270*StopPoint:T2C3377704015495334*StopPoint:T2C3377704015495865*StopPoint:T2C3377837159481522*StopPoint:T2C3377704015496134,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431426,T2C11821953316814882_StopPoint:T2C3377704015496270*StopPoint:T2C3377704015495617*StopPoint:T2C3377704015496086*StopPoint:T2C3377704015495397*StopPoint:T2C3377704015495431*StopPoint:T2C3377704015495288*StopPoint:T2C3377704015495444*StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015496254*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015495458*StopPoint:T2C3377704015495930*StopPoint:T2C3377704015496274*StopPoint:T2C3377704015496092*StopPoint:T2C3377704015495414*StopPoint:T2C3377704015495811*StopPoint:T2C3377704015495328*StopPoint:T2C3377704015495421*StopPoint:T2C3377704015495849*StopPoint:T2C3377704015496351*StopPoint:T2C3377704015495742*StopPoint:T2C3377704015495227*StopPoint:T2C3377704015496003*StopPoint:T2C3377704015496069*StopPoint:T2C3377704015495286*StopPoint:T2C3377704015496186*StopPoint:T2C3377704015495664*StopPoint:T2C3377704015495496*StopPoint:T2C3377704015496204*StopPoint:T2C3377704015495999*StopPoint:T2C3377704015495270*StopPoint:T2C3377704015495334*StopPoint:T2C3377704015495865*StopPoint:T2C3377837159481522*StopPoint:T2C3377704015496134,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431427,T2C11821953316814882_StopPoint:T2C3377704015495713*StopPoint:T2C3377704015496175*StopPoint:T2C3377704015497108*StopPoint:T2C3377704015496151*StopPoint:T2C3377704015495781*StopPoint:T2C3377704015495542*StopPoint:T2C3377704015496270*StopPoint:T2C3377704015495617*StopPoint:T2C3377704015496086*StopPoint:T2C3377704015495397*StopPoint:T2C3377704015495431*StopPoint:T2C3377704015495288*StopPoint:T2C3377704015495444*StopPoint:T2C3377704015496081*StopPoint:T2C3377704015495535*StopPoint:T2C3377704015495660*StopPoint:T2C3377704015495591*StopPoint:T2C3377704015495225*StopPoint:T2C3377704015495537*StopPoint:T2C3377704015495888*StopPoint:T2C3377704015495246*StopPoint:T2C3377704015495783*StopPoint:T2C3377704015496254*StopPoint:T2C3377704015495244*StopPoint:T2C3377704015495458*StopPoint:T2C3377704015495930*StopPoint:T2C3377704015496274*StopPoint:T2C3377704015496092*StopPoint:T2C3377704015495414*StopPoint:T2C3377704015495811*StopPoint:T2C3377704015495328*StopPoint:T2C3377704015495421*StopPoint:T2C3377704015495849*StopPoint:T2C3377704015496351*StopPoint:T2C3377704015495742*StopPoint:T2C3377704015495227*StopPoint:T2C3377704015496003*StopPoint:T2C3377704015496069*StopPoint:T2C3377704015495286*StopPoint:T2C3377704015496186*StopPoint:T2C3377704015495664*StopPoint:T2C3377704015495496*StopPoint:T2C3377704015496204*StopPoint:T2C3377704015495999*StopPoint:T2C3377704015495270*StopPoint:T2C3377704015495334*StopPoint:T2C3377704015495865*StopPoint:T2C3377837159481522*StopPoint:T2C3377704015496134,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431436,T2C11821953316814882_StopPoint:T2C3377704015495228*StopPoint:T2C3377704015495743*StopPoint:T2C3377704015495217*StopPoint:T2C3377704015495850*StopPoint:T2C3377704015495422*StopPoint:T2C3377704015495329*StopPoint:T2C3377704015495812*StopPoint:T2C3377704015495416*StopPoint:T2C3377704015496093*StopPoint:T2C3377704015496275*StopPoint:T2C3377704015495931*StopPoint:T2C3377704015495459*StopPoint:T2C3377704015496045*StopPoint:T2C3377704015495245*StopPoint:T2C3377704015496256*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083*StopPoint:T2C3377704015495445*StopPoint:T2C3377704015495290*StopPoint:T2C3377704015495432*StopPoint:T2C3377704015495398*StopPoint:T2C3377704015496087*StopPoint:T2C3377704015495618*StopPoint:T2C3377704015496272*StopPoint:T2C3377704015495543*StopPoint:T2C3377704015495782*StopPoint:T2C3377704015496152*StopPoint:T2C3377704015497110*StopPoint:T2C3377704015496176*StopPoint:T2C3377704015495714,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431437,T2C11821953316814882_StopPoint:T2C3377704015496134*StopPoint:T2C3377704015496142*StopPoint:T2C3377704015495866*StopPoint:T2C3377704015495335*StopPoint:T2C3377704015495271*StopPoint:T2C3377704015496000*StopPoint:T2C3377704015496205*StopPoint:T2C3377704015495497*StopPoint:T2C3377704015495665*StopPoint:T2C3377704015496187*StopPoint:T2C3377704015495287*StopPoint:T2C3377704015496070*StopPoint:T2C3377704015496004*StopPoint:T2C3377704015495228*StopPoint:T2C3377704015495743*StopPoint:T2C3377704015495217*StopPoint:T2C3377704015495850*StopPoint:T2C3377704015495422*StopPoint:T2C3377704015495329*StopPoint:T2C3377704015495812*StopPoint:T2C3377704015495416*StopPoint:T2C3377704015496093*StopPoint:T2C3377704015496275*StopPoint:T2C3377704015495931*StopPoint:T2C3377704015495459*StopPoint:T2C3377704015496045*StopPoint:T2C3377704015495245*StopPoint:T2C3377704015496256*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083*StopPoint:T2C3377704015495445*StopPoint:T2C3377704015495290*StopPoint:T2C3377704015495432*StopPoint:T2C3377704015495398*StopPoint:T2C3377704015496087*StopPoint:T2C3377704015495618*StopPoint:T2C3377704015496272*StopPoint:T2C3377704015495543*StopPoint:T2C3377704015495782*StopPoint:T2C3377704015496152*StopPoint:T2C3377704015497110*StopPoint:T2C3377704015496176*StopPoint:T2C3377704015495714,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431439,T2C11821953316814882_StopPoint:T2C3377704015496134*StopPoint:T2C3377704015496142*StopPoint:T2C3377704015495866*StopPoint:T2C3377704015495335*StopPoint:T2C3377704015495271*StopPoint:T2C3377704015496000*StopPoint:T2C3377704015496205*StopPoint:T2C3377704015495497*StopPoint:T2C3377704015495665*StopPoint:T2C3377704015496187*StopPoint:T2C3377704015495287*StopPoint:T2C3377704015496070*StopPoint:T2C3377704015496004*StopPoint:T2C3377704015495228*StopPoint:T2C3377704015495743*StopPoint:T2C3377704015495217*StopPoint:T2C3377704015495850*StopPoint:T2C3377704015495422*StopPoint:T2C3377704015495329*StopPoint:T2C3377704015495812*StopPoint:T2C3377704015495416*StopPoint:T2C3377704015496093*StopPoint:T2C3377704015496275*StopPoint:T2C3377704015495931*StopPoint:T2C3377704015495459*StopPoint:T2C3377704015496045*StopPoint:T2C3377704015495245*StopPoint:T2C3377704015496256*StopPoint:T2C3377704015495784*StopPoint:T2C3377704015495248*StopPoint:T2C3377704015495889*StopPoint:T2C3377704015495539*StopPoint:T2C3377704015495226*StopPoint:T2C3377704015495592*StopPoint:T2C3377704015495661*StopPoint:T2C3377704015495536*StopPoint:T2C3377704015496083*StopPoint:T2C3377704015495445*StopPoint:T2C3377704015495290*StopPoint:T2C3377704015495432*StopPoint:T2C3377704015495398*StopPoint:T2C3377704015496087*StopPoint:T2C3377704015495618*StopPoint:T2C3377704015496272,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431450,T2C11821953316814915_StopPoint:T2C3377837159481566*StopPoint:T2C3377704015495468*StopPoint:T2C3377837159481465*StopPoint:T2C3377704015496496*StopPoint:T2C3377704015495895*StopPoint:T2C3377704015495613*StopPoint:T2C3377704015495809*StopPoint:T2C3377704015495754*StopPoint:T2C3377704015495548*StopPoint:T2C3377704015495689*StopPoint:T2C3377704015495203*StopPoint:T2C3377704015495744*StopPoint:T2C3377704015495652*StopPoint:T2C3377704015495513*StopPoint:T2C3377704015495893*StopPoint:T2C3377837159481514*StopPoint:T2C3377704015496034*StopPoint:T2C3377704015496055*StopPoint:T2C3377704015495587*StopPoint:T2C3377704015495975*StopPoint:T2C3377704015495822,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431461,T2C11821953316814915_StopPoint:T2C3377704015495206*StopPoint:T2C3377704015495733*StopPoint:T2C3377704015495249*StopPoint:T2C3377704015495599*StopPoint:T2C3377704015495326*StopPoint:T2C3377837159481565*StopPoint:T2C3377704015496074*StopPoint:T2C3377704015496281*StopPoint:T2C3377704015495774*StopPoint:T2C3377704015495879*StopPoint:T2C3377704015496178*StopPoint:T2C3377704015495900*StopPoint:T2C3377704015495970*StopPoint:T2C3377704015495947*StopPoint:T2C3377704015495824*StopPoint:T2C3377704015495976*StopPoint:T2C3377704015495588*StopPoint:T2C3377704015496057*StopPoint:T2C3377704015496036*StopPoint:T2C3377837159481515*StopPoint:T2C3377704015495894*StopPoint:T2C3377704015495514*StopPoint:T2C3377704015495653*StopPoint:T2C3377704015495745*StopPoint:T2C3377704015495204*StopPoint:T2C3377704015495690*StopPoint:T2C3377704015495550*StopPoint:T2C3377704015495756*StopPoint:T2C3377704015495810*StopPoint:T2C3377704015495614*StopPoint:T2C3377704015495896*StopPoint:T2C3377704015495237*StopPoint:T2C3377704015496277*StopPoint:T2C3377837159481466*StopPoint:T2C3377704015495467*StopPoint:T2C3377837159481572,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
432009,431465,T2C11821953316814895_StopPoint:T2C3377704015495356*StopPoint:T2C3377704015495505*StopPoint:T2C3377704015495697*StopPoint:T2C3377704015495453*StopPoint:T2C3377704015496269*StopPoint:T2C3377704015495817*StopPoint:T2C3377704015496012*StopPoint:T2C3377837159482429*StopPoint:T2C3377704015495905*StopPoint:T2C3377704015495691*StopPoint:T2C3377704015496210*StopPoint:T2C3377704015496080*StopPoint:T2C3377704015495321*StopPoint:T2C3377704015495530*StopPoint:T2C3377704015495709*StopPoint:T2C3377704015495639*StopPoint:T2C3377704015495730*StopPoint:T2C3377704015495762*StopPoint:T2C3377704015495836*StopPoint:T2C3377704015496253*StopPoint:T2C3377704015496192*StopPoint:T2C3377704015495399*StopPoint:T2C3377704015496194*StopPoint:T2C3377704015495777*StopPoint:T2C3377704015495369*StopPoint:T2C3377704015495338*StopPoint:T2C3377704015495319*StopPoint:T2C3377704015495859*StopPoint:T2C3377704015495608*StopPoint:T2C3377704015495821*StopPoint:T2C3377704015495956,0,0,-1,-1,-1,-1,0,-1,0,-1,-1,-1,-1,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
